carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,13078.577664214103
0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,597.675088520143
1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,9201.04526869428
0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,791.3965933386121
0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,771.8601752383704
0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,-148.38705884840942
0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,4855.699117170016
0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,2903.249401104235
0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,4900.820502831723
1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,10359.651812184098
1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,8664.713453355598
0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,1498.5673350091165
1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,14864.348955719966
1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,8853.633472763484
0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,1335.0844997534361
0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,1289.9166660676751
0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,4177.678377126263
2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,21405.336795331215
1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,12032.361031783996
1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,8556.248353175775
2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,21371.199812715025
0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,2769.8714942092083
0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,2924.6280331744156
1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,8507.268885310019
0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,761.0409997868259
0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,1137.3911217263512
0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,754.9460023015508
0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,5696.885616389796
1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,14884.141641881366
0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,2124.7207225334396
0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,3273.5316376896426
1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,8674.323903897675
0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,5163.963239341607
0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,5078.145677188356
0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,3094.18528874623
1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,8496.82882256597
0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,824.0567416694939
0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,7685.705165276571
1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,10017.8576986303
0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,3709.841256279761
1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,8567.955430168025
0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2815.844001334018
0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,522.6230557335273
0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,1849.7140719802674
0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,874.3490575028359
0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,917.449268577763
0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,2884.1753238131505
1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9341.580970155712
0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1868.3878450900406
0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,2682.7625933495046
0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,665.2728278298439
0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,726.7291216302154
0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,1517.5955785808217
0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,4890.646376095281
1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,10952.371555146072
0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,899.8881913449205
0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,5373.827312573615
0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1740.1500089463843
0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1731.7161464900012
0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,1462.8503271414852
1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,14710.063811205691
0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,844.8904191335317
1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,8489.938819588097
1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,11331.288420583198
0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,4966.976332352797
0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,2680.931902906932
0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,1139.1410539528565
0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,981.4910274639528
0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,5027.498890893082
1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,11440.323117614731
0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1903.4333064160828
0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,7207.834206524682
1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,9770.688201736295
0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,2806.33767385006
1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,8976.792660478939
0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,1590.0465576778297
0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,749.3591793448119
0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1885.4310798478991
0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,3043.8773843090976
0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,4322.861245627
0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,4932.639197645949
0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,649.0916237577826
0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,2727.1045621223993
0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,3649.755167693723
0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,2831.7533487411315
1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,15139.180710732724
0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,654.7248947385737
0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,4877.303157881092
0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,7219.716179057352
1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,8491.451819646336
1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,15500.967662538576
0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,692.6173955642616
0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,1449.726596910846
1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,8816.23355786254
0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,4764.629866629064
1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,9097.93067360761
0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,2914.9312215462496
1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,8578.950115464664
0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,3039.496153277396
1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,8372.812592730073
2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,21557.837083122304
1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,9413.467658753681
0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,5618.021949423184
0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,921.7943338365321
0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,1659.5828577773227
0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,605.0118437033872
1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,8622.235207813776
0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,5365.512229687149
0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,3099.2290126777466
0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,2699.913698454585
1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,8362.397786536267
0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,3148.7671681725146
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,21349.12437755302
0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,809.5833833936631
0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,758.1475122631285
0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,1080.106853225253
0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,806.3722054856374
0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,4904.503689495352
0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,748.3331623412905
0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,5286.088633815277
1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,12188.190035776775
0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,781.2489644286564
2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,21415.541781487922
0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,2581.9157729643193
0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,2856.558899413784
0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,5208.959310471381
1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,8464.634762333357
0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,2946.2417418319396
0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,977.0380918579581
0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,3045.544702738617
0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,5274.089122988935
0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,2557.6183968202017
0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,887.5650694769082
2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,22514.75841251195
0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,3195.987035865318
1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,8566.913824560714
1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,11664.812043693668
0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,2665.730882119012
0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,1538.573906469689
0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,3783.2621364097886
0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1736.5693862773082
0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,2582.741637877185
1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,9768.928601563342
1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,11194.370121868445
0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,873.2151701520904
1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,14876.656488984188
0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,4947.757604636882
0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,-11.551988235321005
0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,3762.520740689183
0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,3095.8370185719596
0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,7317.987202303168
1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,10921.794618029815
0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,3085.6435559426236
1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,9576.458522389288
0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,2560.876022752282
0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,1048.5341442210615
1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,11958.807024756508
0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1435.3514410357914
1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,8803.978393279716
1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,8514.497770146036
1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,8365.7994485885
1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,10820.624186602965
1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,15332.251860483417
0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,3387.0307938545343
0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,7308.255466178314
2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,25464.765453412016
0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,3756.523945604684
0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,817.9617441842189
1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,8502.754527380854
0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1818.4958334380108
0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,-44.02165242199271
0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,40.95260063368278
0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,2650.447247534108
1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,9161.979581760488
0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,4885.1577555393205
1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,11263.398247439407
0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,663.6210980041144
1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,15043.695304663377
0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,842.3049540477148
0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,3375.9746862347292
0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1806.814012995997
0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,1688.8160875057313
2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,21492.651768938922
0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,680.627552684367
1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,8459.193831077688
0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,680.4274005937103
0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,5641.838263169924
0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1646.331921306564
1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,9956.919247304917
1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,9478.279780886909
0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,4959.747447516778
0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,4770.724864114338
0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,7309.943976081649
0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,869.0702569839768
2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,27229.82184702376
0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,4306.742078182782
1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,8358.252873368152
1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,8711.359362602916
1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,8583.24873269938
0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,6065.235212842753
0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1789.0371950687077
0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,2011.5916254342712
0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,5487.726158615145
0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,556.5249617623774
0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,5469.262205542477
0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,724.5536286721591
1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,14329.714703926391
1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,9957.745112217783
0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,614.7183232780011
0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,-20.149837009428893
0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,4935.548273773437
1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,8690.44307134189
0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,313.6088626883802
1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,11378.133240644926
0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,5431.9296336220505
1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,9798.1714992382
0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,3066.3687122562087
0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,7412.124835908235
1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,8652.965848996633
2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,23951.611752175053
0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,908.8863443003413
0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,687.385043069456
1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,8269.92464756054
1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,8335.880324990962
0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4139.323535491419
1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,9036.643672477632
1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,15128.345946677386
0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1766.0991149162307
0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,3620.876408427249
0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,1808.481331425517
1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,8616.02267203483
0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,961.1287444508455
0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,647.6038802497773
0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,671.0133548531855
0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,5258.133327557771
1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,8508.042995846161
0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,7330.167529327269
0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1533.5049259879352
0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,3735.5300291120247
0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,6245.740705687148
1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,8458.83811933951
0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,580.806749302703
0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,5151.447777748467
0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,5055.823641911639
1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,8489.4559016098
1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,15564.389629259902
0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,781.8746772508641
0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,4940.411181507192
0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,722.701746755773
0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,4818.894055671021
1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,12048.270379191108
0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,813.4009382310004
0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,836.1388662928206
1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,11048.263186054073
1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,8634.003389341879
0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,628.3851525338625
0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,6305.64721935167
0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,974.8781875036925
0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,7015.09227068568
0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,711.0199263137587
1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,15165.894259292261
0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,4909.557081373317
0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,6061.996922803569
0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,7343.429989325396
1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,11476.667693885487
0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,5104.085115211752
0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,1118.3073764888181
1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,9333.726372497485
1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,10783.536359216328
1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,8429.569965114417
0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,1937.119471750485
0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,3422.7942497462172
0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,5989.900414168495
0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,1202.203243859578
0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,7308.927627024576
1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,8424.824595674334
1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,14823.147074585479
1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,8728.689428324837
0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,3232.283922835776
0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,7977.642191675026
0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1540.3335066426419
1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,9380.8636263933
0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,1447.1507997714768
0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,775.3697076378279
0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,864.7348596716546
0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,6093.877654245641
1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,10694.488897566827
1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,9638.11496828032
2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,22709.369060147375
1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,9193.560115797105
0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,712.7795264867123
0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,801.6365039920015
0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,7240.278614161116
1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,11340.53909431067
1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,8742.504655294633
1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,8479.400554443275
1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,12899.578009494358
0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,965.6281280808914
1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,9664.972552960015
0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,55.84559898372322
1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,10841.781475108672
1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,8511.706232312223
1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,10914.140172462243
0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,714.8568170439937
0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,1140.9006541258086
1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,10998.979443039543
0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,671.4136590344988
2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,21470.30262153105
0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,712.7795264867123
0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,4940.719203945071
2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,22380.98144271186
0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,1218.6304337416748
0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,326.47040420051985
1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,14678.32773018845
0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,664.9183573679102
1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,11228.266107239955
2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,21429.6089149251
0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,7341.279752917576
1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,11161.238579086636
0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,7415.598202534761
1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,15358.16418637566
0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,5295.086786770698
0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,680.627552684367
0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,-195.62251514500213
0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,4950.949446652012
0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,816.2944257546986
