,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,222.98457818098473
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,9539.15401758148
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,719.0562723861947
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,11219.3466714944
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,13940.393649723064
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,346.99595466688334
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1942.0268250971235
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,435.0106046564513
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,6551.591206593182
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,9593.22093162482
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,305.97991077749384
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3050.732298334322
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,1224.603672040193
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1659.9570105524153
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,15103.737618420695
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,8413.490290791266
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,333.09425945269913
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,5700.506094163684
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,443.2039407244131
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,444.31587471840476
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,-113.19647337806646
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,2967.3271676277936
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1748.5120131188824
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,3093.692966568553
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,6559.374744551123
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5225.754157991582
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,947.5864313336552
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,9626.304748380007
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,5640.159239557031
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,763.6561330605084
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,746.4186358643489
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,2609.4739770274273
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,13764.408672714933
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,7732.84357953075
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,5377.830033839606
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,13796.659799119268
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,1634.2338395143427
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1792.161723106275
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5454.005073295901
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,416.3688356923485
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,601.7034057334383
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,396.90747050820573
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3411.790736449787
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9398.463631185707
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,1209.1010814096135
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,2033.787075178686
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,5527.123554413361
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,3312.4949632132293
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,3081.051894524625
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,1915.6146123058902
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,5508.77412322321
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,493.52525467575697
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,4750.709884045529
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,6275.91375236928
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2146.8227603223545
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5358.08942501232
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1707.7752128726338
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,322.80760986363157
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,1057.9753562485098
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,512.5768217498792
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,508.12908577391227
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1728.3485120507685
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,5802.962791944334
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1084.8104612805737
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1610.8781850619416
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,337.82123907180676
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,432.2151552513744
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,907.5517669713787
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,2807.4677538218284
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,6903.313145806497
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,579.8563892542406
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,3140.5610182018527
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1066.8708282004432
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,988.6024752230445
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,917.136280676473
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9502.16281742723
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,493.1154565657371
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,5318.743802403206
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,7094.1942916867365
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3046.9866982423264
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1590.9939276369687
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,695.3951860290331
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,548.8658860201608
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,3128.8700968448434
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,7135.763782283834
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1084.8104612805737
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,4544.945663423994
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,6176.090720686635
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1775.054780376995
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5716.482968189587
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,876.9710618473179
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,416.3688356923485
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1088.4255069056908
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1802.0385745853227
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,2471.1692419267088
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,3082.5736266286362
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,475.5856215956262
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1661.1994990132848
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,2232.7310026600085
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1702.2155429026752
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,9761.025666695801
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,346.99595466688334
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2987.9004668059274
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4541.609861442019
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5410.6346069516485
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,9813.30973970137
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,444.7256728284242
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,865.7030327311383
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,5486.8277811173275
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,2917.005853676451
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,5661.993161905419
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1748.5120131188824
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5233.114803708695
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1701.8057447926556
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,5276.485270052946
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13928.864511673128
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,5956.8527376703205
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3494.9166235131743
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,433.8986706624596
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,947.1766332236332
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,407.3246745641527
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,5523.508508788244
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3302.090853288094
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1991.2362050544768
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1660.087565019293
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,5311.513711152973
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,1914.5026783118988
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,13742.30054730198
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,341.7286224708764
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,427.7674192754075
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,555.8167336272522
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,425.13375317740474
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,2874.74732132619
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,452.7884544295091
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3077.3062944326302
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,7745.2235426409225
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,445.7070523555385
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,13846.981113070611
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1590.7146839938277
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1753.6487908480099
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,3159.5994911451667
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,5114.1227446158555
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1698.4699428106805
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,577.5019667993777
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1830.3954117213975
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3149.3128415560986
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,1578.2041664167768
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,515.0799333810037
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,14324.672147245477
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,1858.9009380337375
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,5299.984573103035
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,7290.914351180077
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1632.1405259932371
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,957.8730809227217
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2303.215817679467
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,953.2947904798758
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1557.6308672386422
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,6196.664019864769
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,7110.450409355782
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,503.4021061548035
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9596.556733606796
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,2976.0920851128485
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,-25.461067031640823
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,2254.6954794752764
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1849.4469787955197
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4501.165398969722
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,6969.201535673726
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,1791.7519249962556
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,6027.058309046636
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,1385.6707339656477
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,623.7984370155841
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,7550.596796668688
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,873.7658143322212
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,5616.23704426611
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,5482.641154075117
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5339.037857938198
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,6812.255031608906
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,9751.297504393016
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2071.5978715529795
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4591.521377283343
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,16198.118504202885
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2395.093528097098
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,474.0638894916149
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5327.9185179982815
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1059.0872902425012
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,35.146896508770396
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,66.00684527597241
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1607.9521811899872
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,5572.866577921859
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,2986.788532811936
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,7141.733250363814
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,403.98887258217746
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9744.477211252804
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,546.7725724990553
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2041.84985677977
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1059.0872902425012
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,989.7144092170362
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,13993.218075305533
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,402.4671404781643
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,5492.784155066496
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,405.8029424601393
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,3587.906267924798
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1078.679209893522
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,6106.177487084271
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,6018.572635204722
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3018.3506174631098
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2936.467218860592
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,4530.490521502102
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,574.2967192842821
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,17651.140947965283
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2594.3297933523727
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,5382.40832428245
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5468.8881480371965
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,5268.012690341842
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,3840.3767568725607
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1039.6259250583585
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,1198.9449862874249
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3341.0266777871875
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,427.89797374228556
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3196.5906912994196
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,364.93558774701387
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,9145.583344127925
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,6073.093670329085
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,336.7093050778153
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,74.06962687705527
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,3165.6995136920236
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,5403.963002987699
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,133.44819608740545
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,7025.5235465452415
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,3406.771419056728
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,6124.936716384442
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1944.250693085107
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,4556.492936183317
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,5563.412618683642
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,15509.805715320497
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,473.6540913815934
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,397.31726861822744
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,5523.364860190556
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,5479.994393846305
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,2533.0196939279904
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,5767.916216134923
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,9638.5541570233
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1013.2137122671252
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,2123.3234572722663
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,1087.444127378577
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,5572.717888745596
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,583.061636769336
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,363.9542082199
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,424.15237365029043
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3264.0008132706575
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,5151.933540990149
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,4654.353208811737
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,901.9920970014201
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2250.2477434993098
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,3947.983326513148
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,5251.184991255703
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,345.88402067289167
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2997.6467638180966
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,3139.1567464339096
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,5260.080463207636
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,10092.584104841004
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,415.95903758232816
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,3016.1267494751264
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,434.439023239358
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,2987.9004668059274
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,7727.2839095607915
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,457.1056359385966
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,486.8536507118067
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,7121.97954740572
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,5265.788822353859
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,293.05959509042236
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,3945.349660415145
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,604.7468699414624
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,4507.544665159721
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,434.439023239358
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,9519.56209793046
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2836.103834601047
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,3804.38003037623
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,4547.728018698262
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,7275.608384197949
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,3141.659858065035
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,695.8049841390543
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,5804.074725938326
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6770.829189609496
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,5342.652903563316
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,1098.7121564947574
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,1992.9197204655597
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3768.0909661059495
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,663.4233032678412
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,4452.6450607655315
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,5423.554922638718
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,9452.120747119025
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,5604.14941892989
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1799.4049084873177
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,4874.442016888286
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,937.2997817445871
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5683.138042500646
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,805.0950691907278
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,517.4343558358667
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,534.2620549220055
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3778.656859338158
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6681.994943399887
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,6118.116423244228
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,14695.563113868986
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,5898.5991965847725
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,413.8657240612242
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,391.7706927790782
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,4504.078308710868
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,7084.317440207689
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,5288.176191409957
621,1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,5213.653438524552
