carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,16333.901413376725
1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,9862.041169817156
0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,583.1226801393768
1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4536.881191227576
0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,732.7236778074343
0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,470.45976037239325
0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,95.29413127197313
0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,3023.522995054223
0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1837.536520500932
0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,4191.431540613579
1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,9409.781034408494
1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,4691.847116805641
0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,1102.9752155471497
1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,8436.730029684457
1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,4487.716953562601
0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,749.4236890334178
0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,779.373574125409
0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,2861.8385573764144
2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,14644.519068217029
1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,8377.237832467774
1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,6965.600645198467
2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,14489.64698927098
0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,1079.1723569651276
0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1673.8954636662384
1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5734.7406465424265
0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,707.5410708092259
0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,969.3308430995603
0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,407.9264862537675
0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,4542.895594219652
1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9437.741155495587
0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,486.48719920327085
0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1140.6729163647797
1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,4490.61771473846
0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,2394.8992976703066
0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,2077.619414366906
0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,3094.18528874623
1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,4988.0955002349565
0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,522.4179595573869
0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,3588.559040415947
1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,7184.699784869103
0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2249.1373678027157
1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,4829.5688898741355
0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2130.078524755955
0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,522.6230557335273
0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,823.320402387667
0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,874.3490575028359
0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,917.449268577763
0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,2287.417105594241
1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9341.580970155712
0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1566.1279022580193
0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1679.4463320900063
0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,625.0701697669665
0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,458.2079658444313
0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,911.0938942874945
0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,2189.576999812748
1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,5704.529656935736
0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,621.2575978233299
0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,3364.2001534933825
0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1424.5875996879217
0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1024.040452946203
0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,963.1872492389712
1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9470.061544113467
0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,482.2733777311764
1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4181.418482360124
1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,7677.1745704016785
0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3968.2656351860023
0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1184.1781446537625
0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,902.2279411809322
0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,832.856959148558
0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,2113.660675861174
1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,5996.947786053095
0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1637.8922783332719
0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,4762.74913516849
1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3609.35350303918
0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1734.4898811750713
1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5164.981564789885
0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,1150.6807288238906
0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,434.2036608473345
0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1885.4310798478991
0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1898.4500578847315
0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3346.149225040347
0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,3721.260743294464
0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,438.6841612503122
0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1646.282892883995
0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1329.843370304412
0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1187.497116110625
1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,10796.580118368049
0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,565.24380178088
0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,3058.2028757715157
0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4743.165445824824
1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,4791.840364749347
1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,9749.392037066915
0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,552.5028596019883
0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,708.9086550048432
1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,4305.35449912312
0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,2909.8966343099073
1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,2998.399318783471
0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1705.7038928765728
1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5604.370958571331
0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1329.309632992169
1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,4048.3588129813716
2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,12803.46329227144
1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4758.023554331317
0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,2873.310188192693
0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,454.1778970465716
0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,957.6632769734247
0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,453.8201802792528
1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,4481.600012842166
0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3338.5908343290457
0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1438.7835036501538
0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1760.080918450296
1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,7028.722265361962
0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2546.1275956341906
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15561.039278039952
0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,356.0128953104859
0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,524.2153439600252
0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,607.6743985280514
0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,417.46038999879374
0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,1975.5841382957365
0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,492.5404347278277
0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,2137.392237805664
1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,9011.954840376322
0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,781.2489644286564
2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,15640.40213744374
0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1198.9917778369854
0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1276.1639835093456
0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2439.4861893632824
1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,5453.889900434626
0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1768.2772313949586
0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,474.88151525569174
0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1402.9773308254562
0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3233.4381779685355
0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,1486.117079190321
0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,419.9273236977415
2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,15536.155708774299
0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,1963.3724755307771
1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,5610.342765602571
1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10639.773347180595
0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1204.9642583138302
0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,914.8227774156776
0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2278.464122058509
0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1214.9855497219824
0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1498.667159036279
1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,6617.789577487198
1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,7670.909383130311
0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,501.301580863194
1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9685.841571462053
0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,2360.2788235707058
0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,323.09955648353025
0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1390.235012261825
0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,2370.737731730776
0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,3914.3946765416567
1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,6656.468979596795
0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,997.8443648815773
1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,5619.496124660076
0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,667.7598687499571
0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,883.0684117264527
1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,10327.539720887695
0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1435.3514410357914
1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,4516.825137277213
1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4310.872276147404
1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,4693.0521677059605
1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7865.974763004932
1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,10808.589079002424
0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2647.4032556822094
0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,3959.0383676743704
2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,15243.876342364161
0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1934.5892018389786
0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,775.9818221753062
1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5606.213437700076
0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1016.9862400014681
0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,-44.02165242199271
0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,369.44255801840427
0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1262.6130405546382
1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,4746.960681756054
0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3280.1832495622234
1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,5974.765717745144
0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,623.9253369352946
1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9680.622837244653
0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,532.8309968334656
0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2179.732385908378
0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,780.503976962339
0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,729.8092764253934
2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,15829.307984562633
0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,593.6317694042637
1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,4654.6418539879105
0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,529.6628621894497
0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,4050.704925922017
0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,444.48231742977714
1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5588.9881440246245
1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,4861.207386440091
0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,4023.7819961232653
0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2238.44273470195
0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,5943.49199163529
0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,547.5558933545212
2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16653.27091716613
0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2811.1405321426373
1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4196.7562328511185
1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,4802.6571037897465
1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4134.888641447433
0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,3196.2442026791878
0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,984.8984256851254
0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,523.2820586170055
0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3647.801695745396
0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,473.89061641019816
0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3285.1289336315413
0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,377.0226844061335
1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,7942.049906996509
1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,6905.64268251575
0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,341.01438755083745
0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,-20.149837009428893
0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2608.50860502261
1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,4346.021788698998
0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,313.6088626883802
1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,9969.764479982525
0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2721.4325125632586
1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,6514.036318008387
0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1845.2172171930529
0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,5140.374293005216
1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4400.294072224665
2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,14410.160649820009
0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,564.396983997628
0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,546.5080210945271
1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,4179.14870488997
1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,4181.908897331314
0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,3505.6219968209834
1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,4628.871329502313
1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,10604.899255704167
0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,984.5730857058356
0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1701.6620369846223
0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,934.1505814354496
1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,4507.258249264922
0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,595.1522574126866
0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,450.1212268876425
0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,596.7575401744161
0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3324.322144840068
1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,4041.4761091544196
0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,4072.7695633864196
0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1533.5049259879352
0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2161.737405789912
0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,2893.8035872059136
1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,5959.274424390196
0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,467.58274764075395
0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2379.6332682853645
0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,2511.041666580384
1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4840.630739082941
1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11914.266950186036
0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,394.0204345668162
0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2031.1592058568708
0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,459.87095308324797
0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,2005.591750735572
1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,6498.2652068961215
0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,451.57270586059076
0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,517.4289978409379
1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,5953.618574972784
1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,5627.295431239064
0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,396.2749065525377
0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2845.0415910690745
0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,600.7187036427899
0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,4646.888878090769
0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,677.4769913823784
1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,11145.376148157353
0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2927.1816374927494
0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,3856.4236887064126
0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,3910.0753802255213
1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,6069.685049504542
0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2460.742562805416
0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,224.8394703824215
1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,6194.480980763528
1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6356.319023135007
1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4172.154070862759
0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,835.4768921525456
0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,2111.809390223153
0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,4203.56741266945
0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,645.5288680572376
0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,3413.208089723432
1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,4283.7354824199665
1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,8285.531423504965
1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,6413.736537430969
0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1824.123386266992
0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,2692.2753211890745
0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1213.2338251229594
1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5050.233020526668
0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,809.6701210551678
0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,79.1586412272145
0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,549.2666855789057
0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3173.4229288989054
1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6344.3517041507
1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,7021.9781440878905
2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,17628.274621723736
1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4687.910399991202
0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,712.7795264867123
0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,-19.27955281714003
0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3403.6969686249954
1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,6785.879896545051
1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,4730.085514943956
1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,5501.43820341011
1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,6756.121935753095
0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,494.32934662270145
1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,5471.5034643978
0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,429.9687531609816
1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,5732.1585659361135
1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,6050.096302131647
1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,5792.627520078731
0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,408.8311136164666
0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,673.5879409175259
1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,7824.481903594398
0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,-45.945776542985186
2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,14807.889937141403
0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,17.796634212720164
0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,2435.2826377301126
2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,13423.966416261446
0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,446.03182161073164
0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,221.6820939286681
1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,13093.98306729249
0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,420.26031133764627
1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,5798.302132959283
2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,14573.225956369162
0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,4736.835468726042
1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,5890.63106606575
0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,3458.0004985433234
1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,8476.278895833284
0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,2315.5979166824145
0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,680.627552684367
0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,42.92599278010039
0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,2532.2980400225224
