carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,14960.025975307693
1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,7816.56945001361
0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,402.2230677144862
1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,6160.098572623438
0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,566.9929572385072
0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,539.8589683213095
0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,27.599829211580982
0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,2589.1079887218875
0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1724.6512500232584
0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,2536.5474321313372
1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,7273.310995888924
1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5478.017522411273
0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,1073.9541449205249
1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,10891.329070276624
1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,5189.2954277675735
0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,666.0294709873933
0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,796.9101445317119
0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,2242.189650988249
2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,13456.689195367198
1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,8557.19702790163
1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,5434.385431538747
2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,13373.351407924925
0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,451.56534596394886
0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1817.9921159623036
1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,6115.837538411207
0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,594.8907874593342
0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,686.9075749222989
0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,368.95158907717814
0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,3470.1178427695777
1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9025.63387333895
0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,1210.8905895276293
0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1890.7999848236436
1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,5049.338207314415
0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,2982.2960182999723
0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,2652.8248428011784
0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,1584.1843027721216
1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,5793.590109008727
0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,439.49490956154705
0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,4978.331400572291
1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,6927.083868017794
0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2046.771872452358
1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,6037.292849843956
0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1184.004718936293
0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,227.465133267714
0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,833.0271630691643
0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,505.8604085988268
0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,431.3336465666516
0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1854.9629796602615
1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,6087.685619853384
0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1193.4743568289164
0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1583.8169609160877
0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,341.5596970672723
0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,619.4248585350242
0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,814.6618129179778
0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3144.2278111779788
1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4994.924643762194
0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,514.7125710660112
0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2931.667796984556
0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,980.2182456990859
0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,803.491154731172
0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,855.2803865198157
1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,8954.816305679953
0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,591.6899161389183
1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,5445.151355942731
1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,7498.166870998837
0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3301.2570192687044
0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1400.3492651859935
0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,787.0704784250056
0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,549.0249794907322
0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,3196.500124779563
1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,6760.765783679176
0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1125.9929287617751
0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3911.696130012294
1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,6928.343781046686
0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1844.5449459326223
1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,6162.803112584337
0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,906.0855193962989
0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,467.3535400655246
0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1029.3520949092917
0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1770.8754578686094
0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,2591.9212768323573
0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,1969.66527366437
0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,383.5202627716935
0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1690.2477071712183
0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1853.9178381792453
0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1545.2153909160359
1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,8031.891374227167
0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,524.1325085382932
0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,3059.6165414053876
0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4823.129505735474
1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5976.5213774413805
1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,11273.230135810496
0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,453.37766755247503
0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,981.6723878602891
1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,5782.559444802593
0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,2903.443450425845
1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,4480.370689967698
0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1701.8936955950285
1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5822.419729253984
0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1529.4362237969858
1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,4646.6166534674685
2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13535.808963509764
1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,6228.6859611782575
0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3589.8110012740103
0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,397.9465121130861
0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,974.6384660867852
0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,443.17481334422064
1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,6056.113865516711
0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3425.9108697388224
0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,2070.5804606893057
0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1685.0673044830028
1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,5982.096479297385
0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,1921.503142983669
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,13374.906894122356
0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,371.43026074909994
0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,477.8570571863611
0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,680.4569644643889
0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,136.14631898262496
0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,2417.3227982621693
0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,663.1696913217029
0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,3344.63515486134
1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,8619.683111078684
0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,128.22106742446704
2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,13425.994938628015
0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1294.796611657101
0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1585.763023640264
0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,3090.8219549468936
1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,4723.355398088685
0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1486.6425515767746
0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,698.2835502187663
0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1548.4362253942218
0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3331.892225838759
0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,789.7298537914053
0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,149.70897421317204
2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,14671.612299523902
0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,1823.6446058720026
1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,5612.247371844615
1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,7515.130801407502
0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1710.7834879844813
0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,879.4528395884163
0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2289.2295744645926
0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,958.3636035811669
0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1683.883510641403
1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,6733.446223800349
1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,7853.549001816764
0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,526.0051582447677
1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9113.23186447693
0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3094.802141272013
0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,184.05956538143073
0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,2275.699059132694
0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1378.90891431012
0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4864.538681308308
1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,7683.7232435468595
0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,1517.1417994288058
1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,6659.162956962641
0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,1201.9652473298806
0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,666.822737427437
1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,8035.716672556568
0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,563.2783481403139
1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,5082.883423193981
1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,5965.613972917048
1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5742.633308749458
1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,6279.263545120579
1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,9292.013969149546
0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2255.019379928982
0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,5049.943406156641
2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,15911.103254832342
0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,2511.6127237615106
0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,436.986589092689
1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5743.30751132249
0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1112.8211361329004
0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,18.301335393297904
0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,371.74590575145703
0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1701.1370830515784
1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,5446.085958765015
0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3313.778580372856
1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,8258.21522970986
0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,404.32116344328006
1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9153.017981286608
0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,656.4078800205223
0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2321.898667829493
0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1053.1716821872328
0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,826.7852150452288
2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,13197.335742494637
0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,384.2883431828411
1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,3384.1687261156976
0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,558.7857512713117
0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,2489.325222204974
0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1207.6413989081466
1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,6599.319497496039
1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,6511.08301025468
0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,2445.8504482804574
0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2943.5072585087414
0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,2960.487527288099
0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,514.059446838558
2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,21119.451617533985
0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2878.6167678952374
1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,5914.657810546743
1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5887.687984618835
1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,5771.720541203176
0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,3878.5388773265263
0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1069.7585720811348
0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,1121.265996332032
0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3350.761540909693
0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,604.2764933500639
0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3148.078428731825
0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,421.58313896849813
1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,8413.559128429639
1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,5014.90594532654
0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,78.23167161823994
0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,88.63440775599929
0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2688.923134808875
1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,5800.469731127958
0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,378.1965626372894
1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,7656.1481940142
0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,3559.7676498340165
1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,6372.534752721184
0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1054.271563954234
0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,4425.073710111421
1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4977.578509265464
2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,15133.175645368701
0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,560.6223759626228
0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,422.0601447770937
1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,4598.590702279725
1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,5255.530451690294
0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,2749.207134727152
1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,6272.914883543248
1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,9106.401440715767
0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1012.118220786293
0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,2534.634193355886
0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,928.5211719617218
1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,5200.32892285277
0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,704.6936498622026
0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,553.8469823021969
0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,339.78747861832016
0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3769.371963977956
1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,5708.427785913992
0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,4136.148463045214
0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,698.172941830444
0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2103.597844498016
0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,4167.927919237309
1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,5582.235169741383
0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,6.710427004043595
0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2954.7446726504745
0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,2061.379157857687
1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4781.432782749711
1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,9544.430458796698
0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,424.5727290879927
0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,3074.8581182953862
0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,399.271370892739
0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,2554.0960133638937
1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,5620.983672352972
0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,472.06206404632576
0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,184.80347825169974
1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,8058.415462428677
1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,5833.775215284878
0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,409.6689151981245
0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,3433.652932408716
0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,638.4440984010484
0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3839.266483276617
0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,483.151445508669
1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,7854.998365601903
0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,3057.6234139470716
0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,2946.199112436114
0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,2863.841450017587
1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,5164.351209397778
0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2687.9623858252703
0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,593.2103601039162
1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,4252.678227272539
1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6311.407047569752
1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,5689.264307802831
0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,1116.3618914798944
0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,1708.3775457980246
0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3147.415607502057
0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,737.9528139946415
0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,4872.650261191566
1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,5738.295665289959
1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,8991.37980987929
1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,6071.430016114929
0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1719.9763693533714
0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,5312.062101943319
0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,993.5221621325527
1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5746.043044285765
0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,799.8433840231683
0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,627.967815998571
0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,426.85818527574384
0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3956.708619646315
1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6286.181176111082
1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,6865.978128275787
2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,12466.781445592911
1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,6657.437399360784
0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,484.30721415765856
0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,689.7807845364864
0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,4762.709229586196
1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,7478.748002851085
1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,4938.309106832088
1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,3889.064632418375
1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,7083.275383428376
0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,515.1004180004184
1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,5526.979061523565
0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,274.7322487703368
1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,7632.481520838013
1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,5669.102146408059
1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,6447.767845333737
0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,479.7762085342092
0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,746.3244016071967
1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,5753.013882736006
0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,356.9453303202249
2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,13552.17903432813
0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,382.95675961512234
0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,2354.3355423126714
2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,14123.621205871323
0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,669.0618706442156
0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,289.9584606378703
1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,10716.26070314657
0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,448.5781007435098
1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,4991.138619768197
2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,11375.675382574675
0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,4904.931157317075
1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,7752.974078321584
0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,4772.426665580222
1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,10620.76743548913
0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,2292.0968886940245
0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,384.2883431828411
0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,236.67971395448512
0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,2666.2016264629765
